Material;Dt.Saída;Nº Pedido;Requisitante / Destino;Unidade;Quantidade;Status
Álcool;2020-03-25;309493;Pernambuco;Litro;86,40;Entregue
Álcool;2020-03-25;309493;Pernambuco;Litro;438,00;Entregue
Álcool;2020-03-28;309997;Pernambuco;Litro;249,60;Entregue
Álcool;2020-03-28;309997;Pernambuco;Litro;168,00;Entregue
Álcool;2020-03-31;310608;Pernambuco;Litro;768,00;Entregue
Álcool;2020-04-10;311317;Pernambuco;Litro;121,80;Entregue
Álcool;2020-04-15;311889;Pernambuco;Litro;35,00;Entregue
Álcool;2020-04-15;311889;Pernambuco;Litro;35,00;Entregue
Álcool;2020-04-15;311889;Pernambuco;Litro;1373,00;Entregue
Álcool;2020-04-23;313072;Pernambuco;Litro;7164,00;Entregue
Álcool;2020-04-30;313996;Pernambuco;Litro;9582,00;Entregue
Álcool;2020-05-14;315576;Pernambuco;Litro;792,00;Entregue
Álcool;2020-03-19;308819;Piauí;Litro;28,80;Entregue
Álcool;2020-03-19;308819;Piauí;Litro;156,00;Entregue
Álcool;2020-03-19;308524;Piauí;Litro;12,00;Entregue
Álcool;2020-03-25;309494;Piauí;Litro;28,80;Entregue
Álcool;2020-03-25;309494;Piauí;Litro;156,00;Entregue
Álcool;2020-03-28;309998;Piauí;Litro;86,40;Entregue
Álcool;2020-03-28;309998;Piauí;Litro;60,00;Entregue
Álcool;2020-03-31;310609;Piauí;Litro;264,00;Entregue
Álcool;2020-04-10;311318;Piauí;Litro;42,00;Entregue
Álcool;2020-04-15;311890;Piauí;Litro;15,00;Entregue
Álcool;2020-04-15;311890;Piauí;Litro;13,00;Entregue
Álcool;2020-04-15;311890;Piauí;Litro;507,00;Entregue
Álcool;2020-04-23;313073;Piauí;Litro;2646,00;Entregue
Álcool;2020-04-30;314038;Piauí;Litro;3540,00;Entregue
Álcool;2020-05-14;315580;Piauí;Litro;312,00;Entregue
Álcool;2020-03-19;308824;Rio de Janeiro;Litro;163,20;Entregue
Álcool;2020-03-19;308824;Rio de Janeiro;Litro;822,00;Entregue
Álcool;2020-03-19;308733;Rio de Janeiro;Litro;12,00;Entregue
Álcool;2020-03-25;309530;Rio de Janeiro;Litro;67,20;Entregue
Álcool;2020-03-25;309530;Rio de Janeiro;Litro;96,00;Entregue
Álcool;2020-03-25;309530;Rio de Janeiro;Litro;786,00;Entregue
Álcool;2020-03-28;310002;Rio de Janeiro;Litro;451,20;Entregue
Álcool;2020-03-28;310002;Rio de Janeiro;Litro;306,00;Entregue
Álcool;2020-03-31;310610;Rio de Janeiro;Litro;1386,00;Entregue
Álcool;2020-04-10;311348;Rio de Janeiro;Litro;226,80;Entregue
Álcool;2020-04-15;311891;Rio de Janeiro;Litro;70,00;Entregue
Álcool;2020-04-15;311891;Rio de Janeiro;Litro;66,00;Entregue
Álcool;2020-04-15;311891;Rio de Janeiro;Litro;2577,00;Entregue
Álcool;2020-04-23;313074;Rio de Janeiro;Litro;13446,00;Entregue
Álcool;2020-04-30;314039;Rio de Janeiro;Litro;17982,00;Entregue
Álcool;2020-05-07;314568;Rio de Janeiro;Litro;1176,00;Entregue
Álcool;2020-03-19;308822;Rio Grande do Norte;Litro;28,80;Entregue
Álcool;2020-03-19;308822;Rio Grande do Norte;Litro;168,00;Entregue
Álcool;2020-03-19;308736;Rio Grande do Norte;Litro;12,00;Entregue
Álcool;2020-03-25;309522;Rio Grande do Norte;Litro;28,80;Entregue
Álcool;2020-03-25;309522;Rio Grande do Norte;Litro;162,00;Entregue
Álcool;2020-03-25;309522;Rio Grande do Norte;Litro;6,00;Entregue
Álcool;2020-03-28;310003;Rio Grande do Norte;Litro;86,40;Entregue
Álcool;2020-03-28;310003;Rio Grande do Norte;Litro;60,00;Entregue
Álcool;2020-03-31;310611;Rio Grande do Norte;Litro;282,00;Entregue
Álcool;2020-04-10;311351;Rio Grande do Norte;Litro;46,20;Entregue
Álcool;2020-04-15;311892;Rio Grande do Norte;Litro;15,00;Entregue
Álcool;2020-04-15;311892;Rio Grande do Norte;Litro;14,00;Entregue
Álcool;2020-04-15;311892;Rio Grande do Norte;Litro;544,50;Entregue
Álcool;2020-04-23;313200;Rio Grande do Norte;Litro;2838,00;Entregue
Álcool;2020-04-30;314040;Rio Grande do Norte;Litro;3798,00;Entregue
Álcool;2020-05-14;315583;Rio Grande do Norte;Litro;348,00;Entregue
Álcool;2020-03-19;308813;Rio Grande do Sul;Litro;105,60;Entregue
Álcool;2020-03-19;308813;Rio Grande do Sul;Litro;540,00;Entregue
Álcool;2020-03-19;308742;Rio Grande do Sul;Litro;12,00;Entregue
Álcool;2020-03-25;309531;Rio Grande do Sul;Litro;105,60;Entregue
Álcool;2020-03-25;309531;Rio Grande do Sul;Litro;522,00;Entregue
Álcool;2020-03-28;310007;Rio Grande do Sul;Litro;297,60;Entregue
Álcool;2020-03-28;310007;Rio Grande do Sul;Litro;198,00;Entregue
Álcool;2020-03-31;310612;Rio Grande do Sul;Litro;912,00;Entregue
Álcool;2020-04-10;311352;Rio Grande do Sul;Litro;189,00;Entregue
Álcool;2020-04-15;311893;Rio Grande do Sul;Litro;55,00;Entregue
Álcool;2020-04-15;311893;Rio Grande do Sul;Litro;54,00;Entregue
Álcool;2020-04-15;311893;Rio Grande do Sul;Litro;510,00;Entregue
Álcool;2020-04-15;311893;Rio Grande do Sul;Litro;1020,00;Entregue
Álcool;2020-04-15;311893;Rio Grande do Sul;Litro;94,00;Entregue
Álcool;2020-04-15;311893;Rio Grande do Sul;Litro;510,00;Entregue
Álcool;2020-04-23;313075;Rio Grande do Sul;Litro;11130,00;Entregue
Álcool;2020-04-30;314041;Rio Grande do Sul;Litro;14892,00;Entregue
Álcool;2020-05-14;315586;Rio Grande do Sul;Litro;834,00;Entregue
Álcool;2020-03-19;308816;Rondônia;Litro;19,20;Entregue
Álcool;2020-03-19;308816;Rondônia;Litro;84,00;Entregue
Álcool;2020-03-19;308738;Rondônia;Litro;12,00;Entregue
Álcool;2020-03-25;309485;Rondônia;Litro;9,60;Entregue
Álcool;2020-03-25;309485;Rondônia;Litro;90,00;Entregue
Álcool;2020-03-28;310004;Rondônia;Litro;48,00;Entregue
Álcool;2020-03-28;310004;Rondônia;Litro;30,00;Entregue
Álcool;2020-03-31;310613;Rondônia;Litro;204,00;Entregue
Álcool;2020-04-10;311355;Rondônia;Litro;21,00;Entregue
Álcool;2020-04-15;311894;Rondônia;Litro;5,00;Entregue
Álcool;2020-04-15;311894;Rondônia;Litro;7,00;Entregue
Álcool;2020-04-15;311894;Rondônia;Litro;277,50;Entregue
Álcool;2020-04-23;313076;Rondônia;Litro;966,00;Entregue
Álcool;2020-04-23;313076;Rondônia;Litro;480,00;Entregue
Álcool;2020-04-30;314042;Rondônia;Litro;1932,00;Entregue
Álcool;2020-05-14;315584;Rondônia;Litro;186,00;Entregue
Álcool;2020-03-19;308815;Roraima;Litro;9,60;Entregue
Álcool;2020-03-19;308815;Roraima;Litro;30,00;Entregue
Álcool;2020-03-19;308739;Roraima;Litro;12,00;Entregue
Álcool;2020-03-25;309486;Roraima;Litro;36,00;Entregue
Álcool;2020-03-28;310005;Roraima;Litro;19,20;Entregue
Álcool;2020-03-28;310005;Roraima;Litro;12,00;Entregue
Álcool;2020-03-31;310614;Roraima;Litro;48,00;Entregue
Álcool;2020-04-10;311357;Roraima;Litro;8,40;Entregue
Álcool;2020-04-15;311895;Roraima;Litro;5,00;Entregue
Álcool;2020-04-15;311895;Roraima;Litro;3,00;Entregue
Álcool;2020-04-15;311895;Roraima;Litro;116,50;Entregue
Álcool;2020-04-23;313077;Roraima;Litro;2,00;Entregue
Álcool;2020-04-23;313077;Roraima;Litro;594,00;Entregue
Álcool;2020-04-23;313077;Roraima;Litro;5,50;Entregue
Álcool;2020-04-23;313077;Roraima;Litro;5,50;Entregue
Álcool;2020-04-30;314043;Roraima;Litro;12,00;Entregue
Álcool;2020-04-30;314043;Roraima;Litro;132,00;Entregue
Álcool;2020-04-30;314043;Roraima;Litro;654,00;Entregue
Álcool;2020-05-14;315585;Roraima;Litro;84,00;Entregue
Álcool;2020-03-19;308811;Santa Catarina;Litro;67,20;Entregue
Álcool;2020-03-19;308811;Santa Catarina;Litro;342,00;Entregue
Álcool;2020-03-19;308743;Santa Catarina;Litro;12,00;Entregue
Álcool;2020-03-25;309533;Santa Catarina;Litro;67,20;Entregue
Álcool;2020-03-25;309533;Santa Catarina;Litro;330,00;Entregue
Álcool;2020-03-28;310008;Santa Catarina;Litro;182,40;Entregue
Álcool;2020-03-28;310008;Santa Catarina;Litro;126,00;Entregue
Álcool;2020-03-31;310615;Santa Catarina;Litro;576,00;Entregue
Álcool;2020-04-10;311359;Santa Catarina;Litro;105,00;Entregue
Álcool;2020-04-15;311896;Santa Catarina;Litro;30,00;Entregue
Álcool;2020-04-15;311896;Santa Catarina;Litro;30,00;Entregue
Álcool;2020-04-15;311896;Santa Catarina;Litro;0,50;Entregue
Álcool;2020-04-15;311896;Santa Catarina;Litro;510,00;Entregue
Álcool;2020-04-15;311896;Santa Catarina;Litro;174,00;Entregue
Álcool;2020-04-15;311896;Santa Catarina;Litro;510,00;Entregue
Álcool;2020-04-23;313078;Santa Catarina;Litro;6228,00;Entregue
Álcool;2020-04-30;314044;Santa Catarina;Litro;8334,00;Entregue
Álcool;2020-05-14;315587;Santa Catarina;Litro;528,00;Entregue
Álcool;2020-03-19;308802;São Paulo;Litro;451,20;Entregue
Álcool;2020-03-19;308802;São Paulo;Litro;2184,00;Entregue
Álcool;2020-03-25;309529;São Paulo;Litro;432,00;Entregue
Álcool;2020-03-25;309529;São Paulo;Litro;2076,00;Entregue
Álcool;2020-03-28;310010;São Paulo;Litro;16,40;Entregue
Álcool;2020-03-28;310010;São Paulo;Litro;1,50;Entregue
Álcool;2020-03-28;310010;São Paulo;Litro;1178,90;Entregue
Álcool;2020-03-28;310010;São Paulo;Litro;810,00;Entregue
Álcool;2020-03-31;310616;São Paulo;Litro;1450,00;Entregue
Álcool;2020-03-31;310616;São Paulo;Litro;2300,00;Entregue
Álcool;2020-04-10;311363;São Paulo;Litro;33,60;Entregue
Álcool;2020-04-10;311363;São Paulo;Litro;646,80;Entregue
Álcool;2020-04-15;311897;São Paulo;Litro;205,00;Entregue
Álcool;2020-04-15;311897;São Paulo;Litro;194,00;Entregue
Álcool;2020-04-15;311897;São Paulo;Litro;1530,00;Entregue
Álcool;2020-04-15;311897;São Paulo;Litro;1530,00;Entregue
Álcool;2020-04-15;311897;São Paulo;Litro;2484,00;Entregue
Álcool;2020-04-15;311897;São Paulo;Litro;2040,00;Entregue
Álcool;2020-04-15;311897;São Paulo;Litro;24,00;Entregue
Álcool;2020-04-23;313079;São Paulo;Litro;6972,00;Entregue
Álcool;2020-04-23;313079;São Paulo;Litro;10800,00;Entregue
Álcool;2020-04-23;313079;São Paulo;Litro;21930,00;Entregue
Álcool;2020-04-30;314045;São Paulo;Litro;9240,00;Entregue
Álcool;2020-04-30;314045;São Paulo;Litro;21930,00;Entregue
Álcool;2020-04-30;314045;São Paulo;Litro;21930,00;Entregue
Álcool;2020-05-14;315590;São Paulo;Litro;3462,00;Entregue
Álcool;2020-03-19;308807;Sergipe;Litro;19,20;Entregue
Álcool;2020-03-19;308807;Sergipe;Litro;108,00;Entregue
Álcool;2020-03-19;308749;Sergipe;Litro;12,00;Entregue
Álcool;2020-03-25;309495;Sergipe;Litro;19,20;Entregue
Álcool;2020-03-25;309495;Sergipe;Litro;108,00;Entregue
Álcool;2020-03-28;310009;Sergipe;Litro;57,60;Entregue
Álcool;2020-03-28;310009;Sergipe;Litro;42,00;Entregue
Álcool;2020-03-31;310617;Sergipe;Litro;186,00;Entregue
Álcool;2020-04-10;311364;Sergipe;Litro;33,60;Entregue
Álcool;2020-04-15;311898;Sergipe;Litro;10,00;Entregue
Álcool;2020-04-15;311898;Sergipe;Litro;10,00;Entregue
Álcool;2020-04-15;311898;Sergipe;Litro;378,50;Entregue
Álcool;2020-04-23;313080;Sergipe;Litro;1284,00;Entregue
Álcool;2020-04-23;313080;Sergipe;Litro;684,00;Entregue
Álcool;2020-04-30;314046;Sergipe;Litro;306,00;Entregue
Álcool;2020-04-30;314046;Sergipe;Litro;1842,00;Entregue
Álcool;2020-04-30;314046;Sergipe;Litro;492,00;Entregue
Álcool;2020-05-14;315588;Sergipe;Litro;198,00;Entregue
Álcool;2020-03-19;308798;Tocantins;Litro;19,20;Entregue
Álcool;2020-03-19;308798;Tocantins;Litro;72,00;Entregue
Álcool;2020-03-19;308754;Tocantins;Litro;12,00;Entregue
Álcool;2020-03-25;309487;Tocantins;Litro;9,60;Entregue
Álcool;2020-03-25;309487;Tocantins;Litro;78,00;Entregue
Álcool;2020-03-28;310011;Tocantins;Litro;38,40;Entregue
Álcool;2020-03-28;310011;Tocantins;Litro;30,00;Entregue
Álcool;2020-03-31;310618;Tocantins;Litro;128,00;Entregue
Álcool;2020-04-10;311365;Tocantins;Litro;29,40;Entregue
Álcool;2020-04-15;311899;Tocantins;Litro;10,00;Entregue
Álcool;2020-04-15;311899;Tocantins;Litro;9,00;Entregue
Álcool;2020-04-15;311899;Tocantins;Litro;270,00;Entregue
Álcool;2020-04-15;311899;Tocantins;Litro;60,50;Entregue
Álcool;2020-04-23;313081;Tocantins;Litro;1740,00;Entregue
Álcool;2020-04-30;314047;Tocantins;Litro;2334,00;Entregue
Álcool;2020-05-14;315591;Tocantins;Litro;222,00;Entregue
Avental;2020-03-21;309238;Acre;Unidade;2800,00;Entregue
Avental;2020-03-28;309979;Acre;Unidade;700,00;Entregue
Avental;2020-04-15;311901;Acre;unidade;175,00;Entregue
Avental;2020-04-15;311901;Acre;unidade;38,00;Entregue
Avental;2020-04-15;311901;Acre;Unidade;50,00;Entregue
Avental;2020-04-15;311901;Acre;Unidade;150,00;Entregue
Avental;2020-04-15;311901;Acre;Unidade;100,00;Entregue
Avental;2020-04-15;311901;Acre;Unidade;150,00;Entregue
Avental;2020-04-15;311901;Acre;Unidade;50,00;Entregue
Avental;2020-04-15;311901;Acre;Unidade;100,00;Entregue
Avental;2020-04-15;311901;Acre;Unidade;50,00;Entregue
Avental;2020-04-15;311901;Acre;Unidade;1000,00;Entregue
Avental;2020-04-15;311901;Acre;Unidade;50,00;Entregue
Avental;2020-04-23;312988;Acre;Unidade;960,00;Entregue
Avental;2020-04-23;312988;Acre;Unidade;640,00;Entregue
Avental;2020-04-30;314018;Acre;unidade;240,00;Entregue
Avental;2020-04-30;314018;Acre;Unidade;1030,00;Entregue
Avental;2020-05-14;315514;Acre;Unidade;1550,00;Entregue
Avental;2020-05-14;315514;Acre;Unidade;3700,00;Entregue
Avental;2020-05-22;316476;Acre;Unidade;350,00;Entregue
Avental;2020-03-21;309241;Alagoas;Unidade;10500,00;Entregue
Avental;2020-03-28;309983;Alagoas;Unidade;700,00;Entregue
Avental;2020-04-15;311902;Alagoas;unidade;550,00;Entregue
Avental;2020-04-15;311902;Alagoas;unidade;120,00;Entregue
Avental;2020-04-15;311902;Alagoas;Unidade;50,00;Entregue
Avental;2020-04-15;311902;Alagoas;Unidade;350,00;Entregue
Avental;2020-04-15;311902;Alagoas;Unidade;250,00;Entregue
Avental;2020-04-15;311902;Alagoas;Unidade;4800,00;Entregue
Avental;2020-04-23;312992;Alagoas;Unidade;1600,00;Entregue
Avental;2020-04-23;312992;Alagoas;Unidade;1280,00;Entregue
Avental;2020-04-23;312992;Alagoas;Unidade;2240,00;Entregue
Avental;2020-04-30;314019;Alagoas;unidade;720,00;Entregue
Avental;2020-04-30;314019;Alagoas;Unidade;3230,00;Entregue
Avental;2020-05-14;315535;Alagoas;Unidade;1875,00;Entregue
Avental;2020-05-14;315535;Alagoas;Unidade;2300,00;Entregue
Avental;2020-05-14;315535;Alagoas;Unidade;10000,00;Entregue
Avental;2020-05-14;315535;Alagoas;Unidade;100,00;Entregue
Avental;2020-05-22;316477;Alagoas;Unidade;1065,00;Entregue
Avental;2020-03-21;309242;Amapá;Unidade;2800,00;Entregue
Avental;2020-03-28;309985;Amapá;Unidade;700,00;Entregue
Avental;2020-04-15;311926;Amapá;unidade;150,00;Entregue
Avental;2020-04-15;311926;Amapá;unidade;34,00;Entregue
Avental;2020-04-15;311926;Amapá;Unidade;1500,00;Entregue
Avental;2020-04-23;312993;Amapá;Unidade;1280,00;Entregue
Avental;2020-04-30;314020;Amapá;unidade;120,00;Entregue
Avental;2020-04-30;314020;Amapá;Unidade;930,00;Entregue
Avental;2020-05-14;315538;Amapá;Unidade;1125,00;Entregue
Avental;2020-05-14;315538;Amapá;Unidade;400,00;Entregue
Avental;2020-05-14;315538;Amapá;Unidade;3700,00;Entregue
Avental;2020-05-22;316483;Amapá;Unidade;335,00;Entregue
Avental;2020-05-28;316928;Amapá;Unidade;500,00;Entregue
Avental;2020-03-21;309243;Amazonas;Unidade;13300,00;Entregue
Avental;2020-03-28;309984;Amazonas;Unidade;700,00;Entregue
Avental;2020-04-15;311904;Amazonas;unidade;725,00;Entregue
Avental;2020-04-15;311904;Amazonas;unidade;158,00;Entregue
Avental;2020-04-15;311904;Amazonas;Unidade;7000,00;Entregue
Avental;2020-04-15;311904;Amazonas;Unidade;200,00;Entregue
Avental;2020-04-23;312994;Amazonas;Unidade;6720,00;Entregue
Avental;2020-04-29;313902;Amazonas;unidade;2000,00;Entregue
Avental;2020-04-29;313902;Amazonas;unidade;2050,00;Entregue
Avental;2020-04-29;313902;Amazonas;unidade;8000,00;Entregue
Avental;2020-04-29;313902;Amazonas;unidade;100,00;Entregue
Avental;2020-04-29;313902;Amazonas;unidade;9000,00;Entregue
Avental;2020-04-29;313902;Amazonas;unidade;8950,00;Entregue
Avental;2020-04-29;313902;Amazonas;unidade;9000,00;Entregue
Avental;2020-04-29;313902;Amazonas;unidade;10900,00;Entregue
Avental;2020-04-29;313902;Amazonas;Unidade;10000,00;Entregue
Avental;2020-04-30;314021;Amazonas;unidade;3130,00;Entregue
Avental;2020-04-30;314021;Amazonas;Unidade;4400,00;Entregue
Avental;2020-05-14;315536;Amazonas;Unidade;1500,00;Entregue
Avental;2020-05-14;315536;Amazonas;Unidade;2250,00;Entregue
Avental;2020-05-14;315536;Amazonas;Unidade;3000,00;Entregue
Avental;2020-05-14;315536;Amazonas;Unidade;16000,00;Entregue
Avental;2020-05-14;315536;Amazonas;Unidade;300,00;Entregue
Avental;2020-05-22;316481;Amazonas;Unidade;1630,00;Entregue
Avental;2020-03-21;309264;Bahia;Unidade;49000,00;Entregue
Avental;2020-03-28;309986;Bahia;Unidade;3500,00;Entregue
Avental;2020-04-15;311905;Bahia;unidade;2475,00;Entregue
Avental;2020-04-15;311905;Bahia;unidade;539,00;Entregue
Avental;2020-04-15;311905;Bahia;Unidade;7050,00;Entregue
Avental;2020-04-15;311905;Bahia;Unidade;8900,00;Entregue
Avental;2020-04-15;311905;Bahia;Unidade;8500,00;Entregue
Avental;2020-04-23;312995;Bahia;Unidade;8960,00;Entregue
Avental;2020-04-23;312995;Bahia;Unidade;14400,00;Entregue
Avental;2020-04-30;314022;Bahia;unidade;3600,00;Entregue
Avental;2020-04-30;314022;Bahia;Unidade;14460,00;Entregue
Avental;2020-05-14;315540;Bahia;Unidade;2025,00;Entregue
Avental;2020-05-14;315540;Bahia;Unidade;18900,00;Entregue
Avental;2020-05-14;315540;Bahia;Unidade;600,00;Entregue
Avental;2020-05-14;315540;Bahia;Unidade;50000,00;Entregue
Avental;2020-05-22;316485;Bahia;Unidade;5090,00;Entregue
Avental;2020-03-21;309244;Ceará;Unidade;30100,00;Entregue
Avental;2020-03-28;309987;Ceará;Unidade;2100,00;Entregue
Avental;2020-04-15;311906;Ceará;unidade;1375,00;Entregue
Avental;2020-04-15;311906;Ceará;unidade;299,00;Entregue
Avental;2020-04-15;311906;Ceará;Unidade;3150,00;Entregue
Avental;2020-04-15;311906;Ceará;Unidade;450,00;Entregue
Avental;2020-04-15;311906;Ceará;Unidade;9950,00;Entregue
Avental;2020-04-23;312996;Ceará;Unidade;12800,00;Entregue
Avental;2020-04-30;314023;Ceará;unidade;1920,00;Entregue
Avental;2020-04-30;314023;Ceará;Unidade;8010,00;Entregue
Avental;2020-05-14;315549;Ceará;Unidade;1725,00;Entregue
Avental;2020-05-14;315549;Ceará;Unidade;9000,00;Entregue
Avental;2020-05-14;315549;Ceará;Unidade;900,00;Entregue
Avental;2020-05-14;315549;Ceará;Unidade;25000,00;Entregue
Avental;2020-05-22;316487;Ceará;Unidade;2930,00;Entregue
Avental;2020-03-21;309245;Distrito Federal;Unidade;9800,00;Entregue
Avental;2020-03-28;309988;Distrito Federal;Unidade;1400,00;Entregue
Avental;2020-04-15;311907;Distrito Federal;unidade;625,00;Entregue
Avental;2020-04-15;311907;Distrito Federal;unidade;138,00;Entregue
Avental;2020-04-15;311907;Distrito Federal;Unidade;200,00;Entregue
Avental;2020-04-15;311907;Distrito Federal;Unidade;6050,00;Entregue
Avental;2020-04-23;312997;Distrito Federal;Unidade;5760,00;Entregue
Avental;2020-04-30;314024;Distrito Federal;unidade;450,00;Entregue
Avental;2020-04-30;314024;Distrito Federal;unidade;390,00;Entregue
Avental;2020-04-30;314024;Distrito Federal;Unidade;3720,00;Entregue
Avental;2020-05-14;315593;Distrito Federal;Unidade;4900,00;Entregue
Avental;2020-05-14;315593;Distrito Federal;Unidade;800,00;Entregue
Avental;2020-05-14;315593;Distrito Federal;Unidade;11000,00;Entregue
Avental;2020-05-22;316488;Distrito Federal;Unidade;1305,00;Entregue
Avental;2020-03-21;309246;Espírito Santo;Unidade;13300,00;Entregue
Avental;2020-03-28;309989;Espírito Santo;Unidade;700,00;Entregue
Avental;2020-04-15;311908;Espírito Santo;unidade;725,00;Entregue
Avental;2020-04-15;311908;Espírito Santo;unidade;160,00;Entregue
Avental;2020-04-15;311908;Espírito Santo;Unidade;250,00;Entregue
Avental;2020-04-15;311908;Espírito Santo;Unidade;7000,00;Entregue
Avental;2020-04-23;312998;Espírito Santo;Unidade;2240,00;Entregue
Avental;2020-04-23;312998;Espírito Santo;Unidade;4480,00;Entregue
Avental;2020-04-30;314025;Espírito Santo;unidade;960,00;Entregue
Avental;2020-04-30;314025;Espírito Santo;Unidade;4300,00;Entregue
Avental;2020-05-14;315594;Espírito Santo;Unidade;1950,00;Entregue
Avental;2020-05-14;315594;Espírito Santo;Unidade;3800,00;Entregue
Avental;2020-05-14;315594;Espírito Santo;Unidade;13000,00;Entregue
Avental;2020-05-14;315594;Espírito Santo;Unidade;900,00;Entregue
Avental;2020-05-22;316490;Espírito Santo;Unidade;1370,00;Entregue
Avental;2020-03-21;309247;Goiás;Unidade;23100,00;Entregue
Avental;2020-03-28;309990;Goiás;Unidade;1400,00;Entregue
Avental;2020-04-15;311909;Goiás;unidade;1050,00;Entregue
Avental;2020-04-15;311909;Goiás;unidade;228,00;Entregue
Avental;2020-04-15;311909;Goiás;Unidade;1400,00;Entregue
Avental;2020-04-15;311909;Goiás;Unidade;7950,00;Entregue
Avental;2020-04-15;311909;Goiás;Unidade;1000,00;Entregue
Avental;2020-04-23;312999;Goiás;Unidade;9920,00;Entregue
Avental;2020-04-30;314026;Goiás;unidade;1440,00;Entregue
Avental;2020-04-30;314026;Goiás;Unidade;6120,00;Entregue
Avental;2020-05-14;315595;Goiás;Unidade;1650,00;Entregue
Avental;2020-05-14;315595;Goiás;Unidade;2000,00;Entregue
Avental;2020-05-14;315595;Goiás;Unidade;5600,00;Entregue
Avental;2020-05-14;315595;Goiás;Unidade;100,00;Entregue
Avental;2020-05-14;315595;Goiás;Unidade;23000,00;Entregue
Avental;2020-05-22;316491;Goiás;Unidade;2165,00;Entregue
Avental;2020-03-21;309248;Maranhão;Unidade;23100,00;Entregue
Avental;2020-03-28;309991;Maranhão;Unidade;1400,00;Entregue
Avental;2020-04-15;311910;Maranhão;unidade;1125,00;Entregue
Avental;2020-04-15;311910;Maranhão;unidade;247,00;Entregue
Avental;2020-04-15;311910;Maranhão;Unidade;25,00;Entregue
Avental;2020-04-15;311910;Maranhão;Unidade;1125,00;Entregue
Avental;2020-04-15;311910;Maranhão;Unidade;10050,00;Entregue
Avental;2020-04-23;313000;Maranhão;Unidade;10560,00;Entregue
Avental;2020-04-30;314027;Maranhão;unidade;1560,00;Entregue
Avental;2020-04-30;314027;Maranhão;Unidade;6630,00;Entregue
Avental;2020-05-14;315596;Maranhão;Unidade;10500,00;Entregue
Avental;2020-05-14;315596;Maranhão;Unidade;21000,00;Entregue
