DATA,FORNECEDOR,DESTINO,ESTADOMUNICIPIO,TIPO,QUANTIDADE,VALOR,DESTINATARIO,UF,DATADEENTREGA
21/08/2020,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,1,48290,SMS de Itumbiara,GO,25/08/2020
21/08/2020,VYAIRE,GOIAS,MUNICIPIO,UTI,1,60000,SMS de Pires do Rio,GO,25/08/2020
21/08/2020,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,1,48290,SMS de Pires do Rio,GO,25/08/2020
27/08/2020,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,1,48290,SMS de Goiatuba,GO,01/09/2020
27/08/2020,MAGNAMED,GOIAS,MUNICIPIO,UTI,1,60000,SMS de Goiatuba,GO,01/09/2020
27/08/2020,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,1,48290,SMS de Hidrolandia,GO,01/09/2020
27/08/2020,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,2,96580,SMS de Senador Canedo,GO,01/09/2020
27/08/2020,MAGNAMED,GOIAS,MUNICIPIO,UTI,3,180000,SMS de Senador Canedo,GO,01/09/2020
27/08/2020,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,3,144870,SMS de PARAUNA,GO,02/09/2020
27/08/2020,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,2,96580,SMS de Sao Domingos,GO,02/09/2020
27/08/2020,MAGNAMED,GOIAS,MUNICIPIO,UTI,3,180000,SMS de Sao Domingos,GO,02/09/2020
27/08/2020,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,1,48290,SMS de Sao Miguel do Araguaia,GO,02/09/2020
27/08/2020,MAGNAMED,GOIAS,MUNICIPIO,UTI,1,60000,SMS de Sao Miguel do Araguaia,GO,02/09/2020
27/08/2020,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,3,144870,SMS de Rubiataba,GO,02/09/2020
27/08/2020,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,3,144870,SMS de Jandaia,GO,02/09/2020
27/08/2020,MAGNAMED,GOIAS,MUNICIPIO,UTI,5,300000,SMS de Rio Verde,GO,04/09/2020
27/08/2020,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,5,241450,SMS de Rio Verde,GO,04/09/2020
03/09/2020,KTK,GOIAS,MUNICIPIO,TRANSPORTE,2,40000,SES GOIAS,GO,08/09/2020
03/09/2020,KTK,GOIAS,MUNICIPIO,TRANSPORTE,5,100000,SMS de Novo Gama,GO,08/09/2020
16/05/2020,VYAIRE,RONDONIA,ESTADO,UTI,20,1200000,Secretaria Estadual de Saœde,RO ,17/05/2020
16/05/2020,MAGNAMED,RONDONIA,ESTADO,TRANSPORTE,5,241450,Secretaria Estadual de Saœde,RO ,17/05/2020
28/05/2020,VYAIRE,RONDONIA,ESTADO,UTI,20,1200000,Secretaria Estadual de Saœde,RO ,30/05/2020
28/05/2020,MAGNAMED,RONDONIA,ESTADO,TRANSPORTE,20,965800,Secretaria Estadual de Saœde,RO ,30/05/2020
05/06/2020,LEISTUNG,RONDONIA,ESTADO,UTI,30,1800000,Secretaria Estadual de Saœde,RO ,09/06/2020
06/06/2020,VYAIRE,RONDONIA,MUNICIPIO,UTI,12,720000,Secretaria Municipal de Saœde (Porto Velho),RO ,11/06/2020
06/06/2020,KTK,RONDONIA,MUNICIPIO,TRANSPORTE,8,160000,Secretaria Municipal de Saœde (Porto Velho),RO ,11/06/2020
06/06/2020,VYAIRE,RONDONIA,MUNICIPIO,UTI,5,300000,Secretaria Municipal de Saœde (Ji Parana),RO ,09/06/2020
06/06/2020,KTK,RONDONIA,MUNICIPIO,TRANSPORTE,2,40000,Secretaria Municipal de Saœde (Ji Parana),RO ,09/06/2020
06/06/2020,LEISTUNG,RONDONIA,MUNICIPIO,UTI,5,300000,Secretaria Municipal de Saœde (Ariquemes),RO ,09/06/2020
06/06/2020,KTK,RONDONIA,MUNICIPIO,TRANSPORTE,1,20000,Secretaria Municipal de Saœde (Ariquemes),RO ,09/06/2020
06/06/2020,LEISTUNG,RONDONIA,MUNICIPIO,UTI,2,120000,Secretaria Municipal de Saœde (Guajar‡-Mirim),RO ,09/06/2020
06/06/2020,VYAIRE,RONDONIA,MUNICIPIO,UTI,3,180000,Secretaria Municipal de Saœde (Jaru),RO ,09/06/2020
12/06/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,Secretaria Municipal de Saœde (Alto Para’so),RO ,19/06/2020
12/06/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,Secretaria Municipal de Saœde (Alvorada do Oeste),RO ,19/06/2020
12/06/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,Secretaria Municipal de Saœde (Buritis),RO ,19/06/2020
12/06/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,Secretaria Municipal de Saœde (Espig‹o do Oeste),RO ,17/06/2020
12/06/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,Secretaria Municipal de Saœde (Guajar‡-Mirim),RO ,18/06/2020
12/06/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,Secretaria Municipal de Saœde (Jaru),RO ,18/06/2020
12/06/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,Secretaria Municipal de Saœde (Nova Brasil‰ndia do Oeste),RO ,19/06/2020
12/06/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,Secretaria Municipal de Saœde (Nova MamorŽ),RO ,19/06/2020
12/06/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,Secretaria Municipal de Saœde (Ouro Preto do Oeste),RO ,19/06/2020
12/06/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,Secretaria Municipal de Saœde (Seringueiras),RO ,19/06/2020
16/06/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,3,144870,Secretaria Municipal de Saœde (cacoal),RO ,21/06/2020
16/06/2020,VYAIRE,RONDONIA,MUNICIPIO,UTI,7,420000,Secretaria Municipal de Saœde (cacoal),RO ,21/06/2020
16/06/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,2,96580,Secretaria Municipal de Saœde (vilhena) ,RO ,21/06/2020
16/06/2020,VYAIRE,RONDONIA,MUNICIPIO,UTI,3,180000,Secretaria Municipal de Saœde (vilhena) ,RO ,21/06/2020
26/06/2020,VYAIRE,RONDONIA,MUNICIPIO,UTI,2,120000,Secretaria Municipal de Saœde (BURITIS),RO ,02/07/2020
26/06/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,5,241450,Secretaria Municipal de Saœde  (CACOAL),RO ,01/07/2020
26/06/2020,VYAIRE,RONDONIA,MUNICIPIO,UTI,5,300000,Secretaria Municipal de Saœde (CACOAL),RO ,01/07/2020
26/06/2020,VYAIRE,RONDONIA,MUNICIPIO,UTI,2,120000,Secretaria Municipal de Saœde (CANDEIAS DO JAMARI),RO ,03/07/2020
26/06/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,2,96580,Secretaria Municipal de Saœde (COLORADO DO OESTE),RO ,30/06/2020
26/06/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,Secretaria Municipal de Saœde (GUAJARç MIRIM),RO ,03/07/2020
26/06/2020,VYAIRE,RONDONIA,MUNICIPIO,UTI,2,120000,Secretaria Municipal de Saœde (GUAJARç MIRIM),RO ,03/07/2020
26/06/2020,VYAIRE,RONDONIA,MUNICIPIO,UTI,2,120000,Secretaria Municipal de Saœde (OURO PRETO D OESTE),RO ,03/07/2020
26/06/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,5,241450,Secretaria Municipal de Saœde (PORTO VELHO),RO ,02/07/2020
26/06/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,Secretaria Municipal de Saœde (ROLIM DE MOURA),RO ,03/07/2020
26/06/2020,VYAIRE,RONDONIA,MUNICIPIO,UTI,1,60000,Secretaria Municipal de Saœde (ROLIM DE MOURA),RO ,03/07/2020
26/06/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,3,144870,Secretaria Municipal de Saœde (VILHENA),RO ,30/06/2020
26/06/2020,VYAIRE,RONDONIA,MUNICIPIO,UTI,2,120000,Secretaria Municipal de Saœde (VILHENA),RO ,30/06/2020
07/07/2020,VYAIRE,RONDONIA,MUNICIPIO,UTI,5,300000,Cacoal - Hospital Regional de Cacoal,RO ,15/07/2020
07/07/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,5,241450,Cacoal - Hospital Regional de Cacoal,RO ,15/07/2020
07/07/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,15,724350,Porto Velho - CERO -  Centro de Reabilita‹o de Rond™nia,RO ,16/07/2020
10/07/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,2,96580,PORTO VELHO -  Secretaria Estadual de Saœde,RO ,20/07/2020
10/07/2020,VYAIRE,RONDONIA,MUNICIPIO,UTI,2,120000,PORTO VELHO -  Secretaria Estadual de Saœde,RO ,20/07/2020
10/07/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,ALTA FLORESTA D'OESTE - Secretaria Municipal de Saœde,RO ,21/07/2020
10/07/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,ALTO PARAêSO - Secretaria Municipal de Saœde,RO ,21/07/2020
10/07/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,3,144870,BURITIS - Secretaria Municipal de Saœde,RO ,21/07/2020
10/07/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,CACAULANDIA - Secretaria Municipal de Saœde,RO ,18/07/2020
10/07/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,CAMPO NOVO DE RONDONIA - Secretaria Municipal de Saœde,RO ,21/07/2020
10/07/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,CANDEIAS  DO JAMARI  - Secretaria Municipal de Saœde,RO ,19/07/2020
10/07/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,CUJUBIM - Secretaria Municipal de Saœde,RO ,21/07/2020
10/07/2020,VYAIRE,RONDONIA,MUNICIPIO,UTI,1,60000,CUJUBIM - Secretaria Municipal de Saœde,RO ,21/07/2020
10/07/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,2,96580,ESPIGÌO DO OESTE  - Secretaria Municipal de Saœde,RO ,17/07/2020
10/07/2020,VYAIRE,RONDONIA,MUNICIPIO,UTI,1,60000,ESPIGÌO DO OESTE  - Secretaria Municipal de Saœde,RO ,17/07/2020
10/07/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,2,96580,ITAPUÌ DO OESTE - Secretaria Municipal de Saœde,RO ,19/07/2020
10/07/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,MACHADINHO D' OESTE - Secretaria Municipal de Saœde,RO ,21/07/2020
10/07/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,MONTE NEGRO - Secretaria Municipal de Saœde,RO ,19/07/2020
10/07/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,2,96580,RIO CRESPO - Secretaria Municipal de Saœde,RO ,19/07/2020
10/07/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,3,144870,ROLIM DE MOURA - Secretaria Municipal de Saœde,RO ,17/07/2020
10/07/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,3,144870,SÌO MIGUEL DO GUAPORƒ - Secretaria Municipal de Saœde,RO ,21/07/2020
10/07/2020,VYAIRE,RONDONIA,MUNICIPIO,UTI,2,120000,SÌO MIGUEL DO GUAPORƒ - Secretaria Municipal de Saœde,RO ,21/07/2020
10/07/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,VALE DO ANARI - Secretaria Municipal de Saœde,RO ,21/07/2020
17/07/2020,VYAIRE,RONDONIA,ESTADO,UTI,10,600000,PORTO VELHO - Secretaria Estadual de Saœde,RO ,30/07/2020
17/07/2020,MAGNAMED,RONDONIA,ESTADO,TRANSPORTE,10,482900,PORTO VELHO - Secretaria Estadual de Saœde,RO ,30/07/2020
17/07/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,OURO PRETO DO OESTE - Secretaria Municipal de Saœde ,RO ,30/07/2020
17/07/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,2,96580,VILHENA - Secretaria Municipal de Saœde ,RO ,30/07/2020
17/07/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,GUAJARA-MIRIM - Secretaria Municipal de Saœde ,RO ,30/07/2020
31/07/2020,LEISTUNG,RONDONIA,MUNICIPIO,UTI,1,60000,SMS de CEREJEIRAS,RO ,10/08/2020
31/07/2020,KTK,RONDONIA,MUNICIPIO,TRANSPORTE,2,40000,SMS de CEREJEIRAS,RO ,10/08/2020
09/08/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,SMS de URUPA,RO ,18/08/2020
21/08/2020,VYAIRE,RONDONIA,MUNICIPIO,UTI,2,120000,SMS de CEREJEIRAS,RO,29/08/2020
21/08/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,2,96580,SMS de CEREJEIRAS,RO,29/08/2020
21/08/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,2,96580,SMS de CABIXI,RO,29/08/2020
21/08/2020,MAGNAMED,RONDONIA,MUNICIPIO,TRANSPORTE,1,48290,SMS de Sao Felipe D Oeste,RO,29/08/2020
25/05/2020,MAGNAMED,RORAIMA,ESTADO,TRANSPORTE,25,1207250,Secretaria Estadual de Saœde,RR,26/05/2020
28/05/2020,VYAIRE,RORAIMA,ESTADO,UTI,25,1500000,Secretaria Estadual de Saœde,RR,30/05/2020
28/05/2020,MAGNAMED,RORAIMA,ESTADO,TRANSPORTE,25,1207250,Secretaria Estadual de Saœde,RR,30/05/2020
02/06/2020,VYAIRE,RORAIMA,ESTADO,UTI,15,900000,Secretaria Estadual de Saœde,RR,01/04/2020
02/06/2020,MAGNAMED,RORAIMA,ESTADO,TRANSPORTE,15,724350,Secretaria Estadual de Saœde,RR,01/04/2020
26/06/2020,MAGNAMED,RORAIMA,MUNICIPIO,TRANSPORTE,20,965800,Secretaria Municipal de Saœde (BOA VISTA),RR,02/07/2020
07/07/2020,VYAIRE,RORAIMA,MUNICIPIO,UTI,15,900000,BOA VISTA - HOSPITAL DE CAMPANHA ACOLHIDA,RR,11/07/2020
07/07/2020,VYAIRE,RORAIMA,MUNICIPIO,UTI,10,600000,BOA VISTA - HOSPITAL MATERNO INFANTIL NOSSA SENHORA DE NAZARETH,RR,11/07/2020
07/07/2020,MAGNAMED,RORAIMA,MUNICIPIO,TRANSPORTE,10,482900,BOA VISTA - HOSPITAL MATERNO INFANTIL NOSSA SENHORA DE NAZARETH,RR,11/07/2020
10/07/2020,MAGNAMED,RORAIMA,ESTADO,TRANSPORTE,2,96580,BOA VISTA - Secretaria Estadual de Saœde,RR,18/07/2020
18/04/2020,VYAIRE,PARA,ESTADO,UTI,15,900000,Hospital de Campanha do Hangar ,PA,19/04/2020
18/04/2020,MAGNAMED,PARA,ESTADO,TRANSPORTE,5,241450,Hospital de Campanha do Hangar ,PA,19/04/2020
16/05/2020,LEISTUNG,PARA,ESTADO,UTI,20,1200000,Secretaria Estadual de Saœde,PA,17/05/2020
16/05/2020,MAGNAMED,PARA,ESTADO,TRANSPORTE,30,1448700,Secretaria Estadual de Saœde,PA,17/05/2020
21/05/2020,VYAIRE,PARA,ESTADO,UTI,20,1200000,Secretaria Estadual de Saœde,PA,22/05/2020
21/05/2020,MAGNAMED,PARA,ESTADO,TRANSPORTE,60,2897400,Secretaria Estadual de Saœde,PA,22/05/2020
24/05/2020,LEISTUNG,PARA,ESTADO,UTI,40,2400000,Secretaria Estadual de Saœde,PA,25/05/2020
28/05/2020,VYAIRE,PARA,MUNICIPIO,UTI,15,900000,BELƒM - Secretaria Municipal de Saœde,PA,29/05/2020
28/05/2020,MAGNAMED,PARA,MUNICIPIO,TRANSPORTE,15,724350,BELƒM - Secretaria Municipal de Saœde,PA,29/05/2020
28/05/2020,MAGNAMED,PARA,ESTADO,TRANSPORTE,42,2028180,Secretaria Estadual de Saœde,PA,29/05/2020
30/05/2020,WEG,PARA,ESTADO,UTI,20,1200000,Secretaria Estadual de Saœde,PA,31/05/2020
30/05/2020,WEG,PARA,ESTADO,UTI,22,1320000,Secretaria Estadual de Saœde,PA,31/05/2020
04/06/2020,VYAIRE,PARA,MUNICIPIO,UTI,9,540000,Secretaria Municipal de Saœde (Castanhal),PA,06/06/2020
04/06/2020,WEG,PARA,MUNICIPIO,UTI,1,60000,Secretaria Municipal de Saœde (Castanhal),PA,06/06/2020
04/06/2020,MAGNAMED,PARA,MUNICIPIO,TRANSPORTE,20,965800,Secretaria Municipal de Saœde (Castanhal),PA,05/06/2020
26/06/2020,MAGNAMED,PARA,MUNICIPIO,TRANSPORTE,2,96580,Secretaria Municipal de Saœde (ABAETETUBA),PA,02/07/2020
26/06/2020,MAGNAMED,PARA,MUNICIPIO,TRANSPORTE,2,96580,Secretaria Municipal de Saœde (ABAETETUBA),PA,03/07/2020
26/06/2020,VYAIRE,PARA,MUNICIPIO,UTI,3,180000,Secretaria Municipal de Saœde (MARABç),PA,03/07/2020
26/06/2020,MAGNAMED,PARA,MUNICIPIO,TRANSPORTE,3,144870,Secretaria Municipal de Saœde (PARAUPEBAS),PA,03/07/2020
26/06/2020,VYAIRE,PARA,MUNICIPIO,UTI,2,120000,Secretaria Municipal de Saœde (PARAUPEBAS),PA,03/07/2020
07/07/2020,MAGNAMED,PARA,MUNICIPIO,TRANSPORTE,1,48290,AUGUSTO CORRæA - HOSPITAL E MATERNIDADE SÌO MIGUEL,PA,11/07/2020
07/07/2020,MAGNAMED,PARA,MUNICIPIO,TRANSPORTE,1,48290,Santa Maria do Par‡ - HOSPITAL DA ORDEM TERCEIRA - UNID. SANTA MARIA,PA,11/07/2020
07/07/2020,MAGNAMED,PARA,MUNICIPIO,TRANSPORTE,1,48290,Santo Ant™nio da Tau‡ - HOSPITAL MATERNIDADE SANTO ANTONIO,PA,11/07/2020
10/07/2020,MAGNAMED,PARA,MUNICIPIO,TRANSPORTE,3,144870,BRAGAN‚A - Secretaria Municipal de Saœde,PA,16/07/2020
10/07/2020,MAGNAMED,PARA,MUNICIPIO,TRANSPORTE,2,96580,CAPANEMA - Secretaria Municipal de Saœde,PA,16/07/2020
10/07/2020,MAGNAMED,PARA,ESTADO,TRANSPORTE,3,144870,BELƒM - Secretaria Estadual de Saœde,PA,16/07/2020
10/07/2020,VYAIRE,PARA,ESTADO,UTI,2,120000,BELƒM - Secretaria Estadual de Saœde,PA,16/07/2020
17/07/2020,MAGNAMED,PARA,MUNICIPIO,TRANSPORTE,2,96580,TUCURUI -  Secretaria Municipal de Saœde ,PA,24/07/2020
17/07/2020,MAGNAMED,PARA,MUNICIPIO,TRANSPORTE,3,144870,MARABA -  Secretaria Municipal de Saœde ,PA,24/07/2020
31/07/2020,KTK,PARA,MUNICIPIO,TRANSPORTE,3,60000,SMS de Braganca,PA,10/08/2020
09/08/2020,VYAIRE,PARA,MUNICIPIO,UTI,3,180000,SMS de Braganca,PA,14/08/2020
09/08/2020,VYAIRE,PARA,MUNICIPIO,UTI,10,600000,SMS de Castanhal,PA,14/08/2020
09/08/2020,MAGNAMED,PARA,MUNICIPIO,TRANSPORTE,10,482900,SMS de Castanhal,PA,14/08/2020
21/09/2020,KTK,PARA,MUNICIPIO,TRANSPORTE,1,20000,SMS de Paragominas,PA,28/09/2020
21/09/2020,LEISTUNG,PARA,MUNICIPIO,UTI,1,60000,SMS de Paragominas,PA,28/09/2020
28/05/2020,MAGNAMED,TOCANTINS,ESTADO,TRANSPORTE,20,965800,Secretaria Estadual de Saœde ,TO,30/05/2020
05/06/2020,VYAIRE,TOCANTINS,ESTADO,UTI,20,1200000,Secretaria Estadual de Saœde ,TO,08/06/2020
09/06/2020,VYAIRE,TOCANTINS,ESTADO,UTI,15,900000,Secretaria Estadual de Saœde ,TO,12/06/2020
09/06/2020,MAGNAMED,TOCANTINS,ESTADO,TRANSPORTE,15,724350,Secretaria Estadual de Saœde ,TO,12/06/2020
07/07/2020,MAGNAMED,TOCANTINS,MUNICIPIO,TRANSPORTE,1,48290,Alvorada - Hospital de Alvorada,TO,14/07/2020
07/07/2020,MAGNAMED,TOCANTINS,MUNICIPIO,TRANSPORTE,2,96580,Araguau - Hospital Araguau,TO,13/07/2020
07/07/2020,MAGNAMED,TOCANTINS,MUNICIPIO,TRANSPORTE,2,96580,Arapoema - Hospital Regional de Arapoema,TO,13/07/2020
07/07/2020,MAGNAMED,TOCANTINS,MUNICIPIO,TRANSPORTE,2,96580,Arraias - Hospital Regional de Arraias,TO,11/07/2020
07/07/2020,MAGNAMED,TOCANTINS,MUNICIPIO,TRANSPORTE,2,96580,Dian—polis - Hospital Regional de Dian—polis,TO,12/07/2020
07/07/2020,VYAIRE,TOCANTINS,MUNICIPIO,UTI,7,420000,Gurupi - Hospital Regional de Gurupi,TO,14/07/2020
07/07/2020,MAGNAMED,TOCANTINS,MUNICIPIO,TRANSPORTE,6,289740,Gurupi - Hospital Regional de Gurupi,TO,14/07/2020
07/07/2020,MAGNAMED,TOCANTINS,MUNICIPIO,TRANSPORTE,2,96580,Miracema - Hospital Estadual de Miracema,TO,15/07/2020
10/07/2020,MAGNAMED,TOCANTINS,MUNICIPIO,TRANSPORTE,3,144870,COLINAS DO TOCANTINS - Secretaria Municipal de Saœde,TO,15/07/2020
10/07/2020,VYAIRE,TOCANTINS,MUNICIPIO,UTI,3,180000,COLINAS DO TOCANTINS - Secretaria Municipal de Saœde,TO,15/07/2020
10/07/2020,MAGNAMED,TOCANTINS,MUNICIPIO,TRANSPORTE,3,144870,GURUPI - Secretaria Municipal de Saœde,TO,15/07/2020
10/07/2020,VYAIRE,TOCANTINS,MUNICIPIO,UTI,3,180000,GURUPI - Secretaria Municipal de Saœde,TO,15/07/2020
10/07/2020,MAGNAMED,TOCANTINS,MUNICIPIO,TRANSPORTE,3,144870,PORTO NACIONAL - Secretaria Municipal de Saœde,TO,15/07/2020
10/07/2020,MAGNAMED,TOCANTINS,MUNICIPIO,TRANSPORTE,2,96580,TOCANTINîPOLIS - Secretaria Municipal de Saœde,TO,15/07/2020
10/07/2020,MAGNAMED,TOCANTINS,MUNICIPIO,TRANSPORTE,2,96580,TOCANTINîPOLIS - Secretaria Municipal de Saœde,TO,15/07/2020
10/07/2020,VYAIRE,TOCANTINS,MUNICIPIO,UTI,1,60000,TOCANTINîPOLIS - Secretaria Municipal de Saœde,TO,15/07/2020
10/07/2020,VYAIRE,TOCANTINS,MUNICIPIO,UTI,1,60000,TOCANTINîPOLIS - Secretaria Municipal de Saœde,TO,15/07/2020
17/07/2020,VYAIRE,TOCANTINS,ESTADO,UTI,2,120000,PALMAS - Secretaria Estadual de Saœde,TO,27/07/2020
17/07/2020,MAGNAMED,TOCANTINS,ESTADO,TRANSPORTE,2,96580,PALMAS - Secretaria Estadual de Saœde,TO,27/07/2020
24/07/2020,VYAIRE,TOCANTINS,ESTADO,UTI,3,180000,PALMAS - Secretaria Estadual de Saœde ,TO,03/08/2020
24/07/2020,KTK,TOCANTINS,ESTADO,TRANSPORTE,3,60000,PALMAS - Secretaria Estadual de Saœde ,TO,03/08/2020
04/09/2020,KTK,TOCANTINS,MUNICIPIO,TRANSPORTE,10,200000,SECR. MUN. DE SAòDE DE PALMAS,TO,09/09/2020
04/09/2020,MAGNAMED,TOCANTINS,MUNICIPIO,UTI,9,540000,SECR. MUN. DE SAòDE DE PALMAS,TO,09/09/2020
04/09/2020,VYAIRE,TOCANTINS,MUNICIPIO,UTI,11,660000,SECR. MUN. DE SAòDE DE PALMAS,TO,09/09/2020
04/09/2020,KTK,TOCANTINS,MUNICIPIO,TRANSPORTE,6,120000,SMS de GURUPI,TO,09/09/2020
04/09/2020,MAGNAMED,TOCANTINS,MUNICIPIO,UTI,6,360000,SMS de GURUPI,TO,09/09/2020
09/09/2020,KTK,TOCANTINS,MUNICIPIO,TRANSPORTE,10,200000,SECR. MUN. DE SAòDE DE PALMAS,TO,12/09/2020
09/09/2020,KTK,TOCANTINS,MUNICIPIO,UTI,20,1200000,SECR. MUN. DE SAòDE DE PALMAS,TO,12/09/2020
10/04/2020,MAGNAMED-REQUISI‚ÌO,AMAZONAS,ESTADO,UTI,10,600000,Hospital Pronto Socorro da Zona Norte Delphina de Abdel de Azzis ,AM,11/04/2020
10/04/2020,MAGNAMED-REQUISI‚ÌO,AMAZONAS,ESTADO,TRANSPORTE,10,482900,Hospital Pronto Socorro da Zona Norte Delphina de Abdel de Azzis ,AM,23/04/2020
18/04/2020,MAGNAMED,AMAZONAS,ESTADO,TRANSPORTE,15,724350,Secretaria Estadual de Saœde,AM,20/04/2020
22/04/2020,SUZANO/Zhongxun Medical,AMAZONAS,ESTADO,UTI,10,1700816,Secretaria Estadual de Saœde,AM,23/04/2020
22/04/2020,SUZANO/Resmed,AMAZONAS,ESTADO,UTI,10,912708,Secretaria Estadual de Saœde,AM,23/04/2020
29/04/2020,VYAIRE,AMAZONAS,ESTADO,UTI,25,1500000,Secretaria Estadual de Saœde,AM,30/04/2020
29/04/2020,MAGNAMED,AMAZONAS,ESTADO,TRANSPORTE,10,482900,Secretaria Estadual de Saœde,AM,30/04/2020
15/05/2020,MAGNAMED,AMAZONAS,MUNICIPIO,TRANSPORTE,10,482900,Secretaria Municipal de Saœde (TABATINGA) Obs: Entregues na Foa AŽrea Brasileira FAB/SP,AM,16/05/2020
15/05/2020,MAGNAMED,AMAZONAS,MUNICIPIO,TRANSPORTE,8,386320,Secretaria Municipal de Saœde (SAO GABRIEL DA CACHOEIRA) Obs: Entregues na Foa AŽrea Brasileira FAB/SP,AM,16/05/2020
16/05/2020,KTK,AMAZONAS,MUNICIPIO,UTI,20,1200000,Secretaria Municipal de Saœde,AM,17/06/2020
16/05/2020,MAGNAMED,AMAZONAS,MUNICIPIO,TRANSPORTE,10,482900,Secretaria Municipal de Saœde,AM,17/06/2020
20/05/2020,VYAIRE,AMAZONAS,ESTADO,UTI,15,900000,Secretaria Estadual de Saœde,AM,21/05/2020
20/05/2020,MAGNAMED,AMAZONAS,ESTADO,TRANSPORTE,5,241450,Secretaria Estadual de Saœde,AM,21/05/2020
21/05/2020,VYAIRE,AMAZONAS,ESTADO,UTI,14,840000,Secretaria Estadual de Saœde,AM,23/05/2020
21/05/2020,VYAIRE,AMAZONAS,ESTADO,UTI,1,60000,Secretaria Estadual de Saœde,AM,23/05/2020
21/05/2020,MAGNAMED,AMAZONAS,ESTADO,TRANSPORTE,5,241450,Secretaria Estadual de Saœde,AM,23/05/2020
10/06/2020,MAGNAMED,AMAZONAS,ESTADO,TRANSPORTE,16,772640,FAB Manaus - Amazonas,AM,12/06/2020
26/06/2020,MAGNAMED,AMAZONAS,MUNICIPIO,TRANSPORTE,5,241450,Secretaria Municipal de Saœde (Itacoatiara),AM,02/07/2020
26/06/2020,VYAIRE,AMAZONAS,MUNICIPIO,UTI,5,300000,Secretaria Municipal de Saœde (Itacoatiara),AM,02/07/2020
